x y z u v
7.805433 1.589965 0.000000 0.954293 0.298871
7.690109 1.586016 0.000000 0.967444 0.253087
7.547569 4.354424 0.000000 0.947589 -0.319491
7.711579 4.451671 0.000000 0.987236 -0.159262
7.519391 4.171566 0.000000 0.911197 -0.411971
2.615441 0.054649 0.000000 0.999998 -0.002220
2.550582 0.113744 0.000000 0.999998 -0.001922
8.121965 4.796890 0.000000 0.994552 -0.104245
8.081155 4.895929 0.000000 0.999950 0.009960
5.160717 2.066108 0.000000 0.392871 -0.919594
5.247360 2.035869 0.000000 0.445439 -0.895312
0.276576 1.914802 0.000000 0.976251 -0.216645
0.274981 2.082282 0.000000 0.965447 -0.260600
3.231435 1.047223 0.000000 0.999503 -0.031522
3.127173 1.094995 0.000000 0.998180 -0.060310
4.823979 4.278521 0.000000 0.992712 0.120514
4.903820 4.329440 0.000000 0.996650 0.081785
3.208831 4.389242 0.000000 0.993757 -0.111569
3.359206 4.394635 0.000000 0.989803 -0.142444
8.412780 5.633491 0.000000 0.993609 0.112881
8.123741 5.611553 0.000000 0.994845 0.101410
0.573956 4.363505 0.000000 0.986116 0.166055
0.449232 4.372413 0.000000 0.984216 0.176973
5.185769 1.665384 0.000000 0.998531 0.054180
5.153635 1.861114 0.000000 0.081286 -0.996691
2.918114 1.254864 0.000000 0.999830 -0.018436
3.030102 1.276306 0.000000 0.997572 -0.069636
0.146530 2.757252 0.000000 0.532761 -0.846266
0.060461 2.694752 0.000000 0.879949 -0.475069
8.200649 2.085615 0.000000 0.836595 0.547823
8.084928 2.111028 0.000000 0.533035 -0.846093
6.250578 0.276197 0.000000 0.986288 0.165035
6.364783 0.274785 0.000000 0.997949 0.064017
6.137192 0.560475 0.000000 0.955755 0.294163
6.116737 0.449766 0.000000 0.987892 0.155144
3.324342 0.725316 0.000000 0.999592 -0.028570
3.389587 0.826471 0.000000 0.999951 -0.009948
1.713613 0.819029 0.000000 0.999262 0.038412
1.656250 0.893478 0.000000 0.998712 0.050737
3.525405 4.294971 0.000000 0.996700 -0.081177
3.392993 4.291950 0.000000 0.999968 0.007981
4.019130 1.383744 0.000000 0.999875 0.015821
4.126870 1.359180 0.000000 0.999413 0.034272
5.076955 0.409735 0.000000 0.988829 0.149054
5.135275 0.575051 0.000000 0.988833 0.149028
5.155903 0.479380 0.000000 0.988325 0.152358
5.252144 0.449942 0.000000 0.985232 0.171227
5.217103 0.876203 0.000000 0.988344 0.152238
5.141728 0.791375 0.000000 0.989039 0.147656
6.972788 0.370758 0.000000 0.995703 -0.092604
7.077553 0.327345 0.000000 0.996946 -0.078093
7.135736 0.503091 0.000000 0.984421 -0.175826
7.178011 0.407470 0.000000 0.998150 0.060802
5.098933 4.396105 0.000000 0.993659 0.112440
5.212135 4.397138 0.000000 0.999816 -0.019207
5.356504 4.512467 0.000000 0.999910 -0.013408
5.393087 4.619600 0.000000 0.997418 -0.071819
0.758790 1.236633 0.000000 0.999987 -0.005026
0.809804 1.307481 0.000000 0.997726 -0.067407
2.693909 5.496210 0.000000 0.999848 0.017422
2.707647 5.383931 0.000000 1.000000 0.000848
4.646606 2.627159 0.000000 -0.312404 -0.949949
4.590409 2.509403 0.000000 0.862703 0.505711
3.796925 5.537068 0.000000 0.999897 -0.014381
3.856546 5.375615 0.000000 0.999923 -0.012448
4.474815 2.696272 0.000000 -0.358093 -0.933686
4.405872 2.785514 0.000000 0.909058 0.416669
4.433327 2.870546 0.000000 -0.137234 0.990539
4.535949 2.917300 0.000000 0.416435 0.909166
7.510353 1.602233 0.000000 0.951746 0.306887
7.626839 1.660114 0.000000 0.962418 0.271571
4.992716 0.120981 0.000000 0.997624 0.068890
5.105162 0.129172 0.000000 0.997786 0.066511
8.882812 0.107930 0.000000 0.999949 -0.010103
8.789062 0.045430 0.000000 0.999789 -0.020549
0.123827 5.852442 0.000000 0.999806 -0.019683
0.217577 5.914942 0.000000 0.998410 -0.056363
8.879312 5.854796 0.000000 0.999993 0.003808
8.953125 5.937500 0.000000 0.999965 0.008322
5.745255 1.113345 0.000000 0.990588 0.136880
5.644324 1.134641 0.000000 0.987152 0.159784
6.342972 5.950949 0.000000 0.985704 -0.168484
6.257660 5.877558 0.000000 0.998841 0.048129
5.421584 0.983762 0.000000 0.991667 0.128824
5.491649 1.059468 0.000000 0.987869 0.155291
5.506436 5.101507 0.000000 0.984760 -0.173919
5.445098 5.188724 0.000000 0.986666 -0.162759
0.125328 0.505420 0.000000 0.999693 0.024794
0.057687 0.442920 0.000000 0.998404 0.056479
2.445213 0.572099 0.000000 0.999909 -0.013511
2.453618 0.704221 0.000000 0.999891 0.014766
2.517999 1.053081 0.000000 0.999590 0.028617
2.473027 0.950326 0.000000 0.999609 -0.027974
8.116497 1.360918 0.000000 0.978364 0.206891
8.264671 1.508111 0.000000 0.948185 0.317719
0.322833 5.474387 0.000000 0.998503 -0.054706
0.392584 5.543853 0.000000 0.999330 -0.036596
6.101450 5.149446 0.000000 0.973946 -0.226779
6.027514 5.308954 0.000000 0.984221 -0.176943
4.629927 5.451682 0.000000 0.994564 -0.104126
4.677746 5.543660 0.000000 0.995368 -0.096135
2.190859 5.695496 0.000000 0.999998 -0.002023
2.079130 5.690701 0.000000 0.999997 -0.002340
0.721742 5.629427 0.000000 0.999344 -0.036203
0.593107 5.659403 0.000000 0.999427 -0.033854
2.226743 5.882906 0.000000 0.999999 0.001147
2.244722 5.772529 0.000000 1.000000 0.000996
4.789872 0.720007 0.000000 0.994841 0.101451
4.765919 0.829229 0.000000 0.995183 0.098035
4.670895 1.040154 0.000000 0.998472 0.055262
4.604449 1.130088 0.000000 0.998395 0.056634
8.388281 3.205379 0.000000 0.518583 0.855027
8.499452 3.222325 0.000000 0.848490 -0.529212
3.997741 0.856300 0.000000 0.999821 0.018941
3.864298 0.722605 0.000000 0.999986 0.005219
6.862317 4.500797 0.000000 0.985996 -0.166767
6.952204 4.530783 0.000000 0.921732 -0.387828
5.483180 0.169517 0.000000 0.990664 0.136324
5.406600 0.079919 0.000000 0.993825 0.110957
3.224348 5.597486 0.000000 0.999996 0.002950
3.353503 5.541383 0.000000 0.999908 0.013577
2.888186 5.131283 0.000000 0.999024 0.044172
2.981410 5.174223 0.000000 0.999859 0.016820
8.126335 1.106319 0.000000 0.999279 -0.037961
8.169125 1.194690 0.000000 0.997027 0.077057
5.394114 1.824481 0.000000 0.958349 0.285598
5.366877 1.940399 0.000000 0.419183 -0.907902
1.172448 5.785562 0.000000 0.999695 -0.024679
1.167540 5.881815 0.000000 0.999963 -0.008579
7.989619 5.116428 0.000000 0.999795 0.020225
8.242801 5.132649 0.000000 0.993830 0.110915
0.904931 4.059692 0.000000 0.942005 0.335597
0.812653 4.049728 0.000000 0.945939 0.324345
3.097064 4.661506 0.000000 0.997253 0.074064
2.997002 4.709122 0.000000 0.998477 -0.055177
2.756811 0.133924 0.000000 0.999979 -0.006456
2.683468 0.241411 0.000000 1.000000 -0.000435
0.284006 3.009288 0.000000 0.991450 -0.130488
0.196123 3.054036 0.000000 0.970509 -0.241065
8.438730 3.023810 0.000000 0.928732 -0.370752
8.376053 3.114668 0.000000 0.939705 -0.341986
7.896121 1.852949 0.000000 0.935840 0.352425
7.815700 1.803008 0.000000 0.911162 0.412047
3.535016 0.412706 0.000000 0.999945 0.010497
3.428137 0.385624 0.000000 0.999977 0.006730
8.284231 5.030929 0.000000 0.999785 0.020719
8.393626 5.063426 0.000000 0.999826 0.018627
4.613928 0.935379 0.000000 0.996784 0.080141
4.504736 0.937610 0.000000 0.998833 0.048300
8.248975 1.411189 0.000000 0.991248 0.132010
8.364622 1.380031 0.000000 0.971812 0.235759
8.334218 1.659452 0.000000 0.944183 0.329421
8.381885 1.758335 0.000000 0.934477 0.356024
5.865180 1.360876 0.000000 0.989861 0.142038
5.815946 1.190255 0.000000 0.984198 0.177074
8.645667 1.543412 0.000000 0.981754 0.190155
8.565691 1.618497 0.000000 0.985673 0.168665
8.691459 5.442017 0.000000 0.996966 0.077837
8.640485 5.524117 0.000000 0.997843 0.065641
5.794823 5.946909 0.000000 0.981807 -0.189879
5.725264 5.872857 0.000000 0.998114 -0.061384
8.787456 1.448137 0.000000 0.996429 0.084438
8.756261 1.334562 0.000000 0.999777 -0.021138
8.665939 1.285399 0.000000 0.994325 0.106388
8.584052 1.330445 0.000000 0.999981 0.006180
0.875106 1.589512 0.000000 0.988965 -0.148150
0.847713 1.483543 0.000000 0.996178 -0.087341
1.826621 0.800353 0.000000 0.999450 0.033165
1.906447 0.626986 0.000000 0.999681 0.025264
5.668971 1.307997 0.000000 0.991339 0.131329
5.600866 1.235044 0.000000 0.993705 0.112032
2.290493 0.801584 0.000000 0.999523 0.030871
2.373863 0.814261 0.000000 0.999819 -0.019030
0.935020 5.861816 0.000000 0.999829 -0.018466
1.033678 5.765563 0.000000 0.999787 -0.020659
4.439961 5.548218 0.000000 0.997155 -0.075383
4.499675 5.452673 0.000000 0.997038 -0.076916
3.475517 5.391960 0.000000 0.999985 0.005533
3.523881 5.294173 0.000000 0.999916 0.012988
5.114870 5.079544 0.000000 0.993433 -0.114420
5.096811 5.187096 0.000000 0.989693 -0.143207
3.668535 1.094309 0.000000 0.999967 -0.008080
3.641506 0.992134 0.000000 0.999828 -0.018557
3.876441 0.812238 0.000000 0.999726 0.023414
3.760586 0.848585 0.000000 0.999897 -0.014380
8.184238 0.054689 0.000000 0.998056 -0.062328
8.204044 0.152394 0.000000 0.996122 -0.087983
7.658786 4.351909 0.000000 0.936292 -0.351223
7.720150 4.283749 0.000000 0.971866 -0.235533
1.673269 4.888321 0.000000 0.999810 -0.019501
1.746907 4.813022 0.000000 0.998406 -0.056442
1.673543 5.170733 0.000000 0.999076 -0.042986
1.623687 5.077959 0.000000 0.999356 -0.035878
8.519269 3.013449 0.000000 0.210813 0.977526
8.632093 2.777792 0.000000 0.931641 0.363380
4.574953 4.930157 0.000000 0.998320 -0.057939
4.454016 4.923871 0.000000 0.999505 -0.031450
8.146760 5.159147 0.000000 0.999477 0.032351
8.088111 5.077809 0.000000 0.994533 0.104419
0.851418 0.935720 0.000000 0.999920 0.012644
0.802804 0.849911 0.000000 0.998763 0.049716
3.870107 4.135945 0.000000 0.997186 0.074970
3.806661 4.223590 0.000000 0.999392 -0.034853
5.478302 0.656285 0.000000 0.984446 0.175686
5.580134 0.688017 0.000000 0.980638 0.195828
8.319388 5.856411 0.000000 0.997459 0.071243
8.259994 5.943142 0.000000 0.997996 0.063284
4.878543 2.671529 0.000000 0.175912 -0.984406
4.986512 2.604678 0.000000 0.215693 -0.976461
0.131069 2.406150 0.000000 0.806895 -0.590695
0.054364 2.332586 0.000000 0.959291 -0.282420
4.909853 3.768675 0.000000 0.303302 0.952895
5.042382 3.733975 0.000000 0.441703 0.897161
6.874113 0.045813 0.000000 0.985579 -0.169216
6.949605 0.122994 0.000000 0.999799 0.020049
8.229382 4.961759 0.000000 0.995328 0.096552
8.129304 4.982140 0.000000 0.999886 0.015098
8.861929 1.836266 0.000000 0.997827 0.065891
8.648344 1.884341 0.000000 0.955844 0.293875
6.424415 1.152079 0.000000 0.986759 0.162193
6.525928 1.234655 0.000000 0.943064 0.332610
0.123315 0.138097 0.000000 0.999735 0.023040
0.046875 0.062500 0.000000 0.996566 0.082802
7.344499 5.081330 0.000000 0.983409 0.181403
7.363789 4.954193 0.000000 0.969408 -0.245455
4.840238 1.568019 0.000000 0.998920 -0.046469
4.774753 1.483008 0.000000 0.999892 -0.014688
4.970214 2.117851 0.000000 0.401594 -0.915818
5.017969 2.023256 0.000000 0.999995 0.003203
5.739658 4.826474 0.000000 0.983002 -0.183597
5.738959 4.722225 0.000000 0.996353 -0.085330
7.184741 1.259895 0.000000 0.994881 -0.101050
7.251791 1.171957 0.000000 0.949915 0.312508
8.268873 4.661658 0.000000 0.983798 -0.179281
8.375722 4.654084 0.000000 0.991544 -0.129768
8.059192 4.631453 0.000000 0.975355 -0.220641
7.989107 4.550445 0.000000 0.971684 -0.236286
5.533166 4.313175 0.000000 0.960437 -0.278497
5.409113 4.424183 0.000000 0.999939 0.011038
6.689309 0.695593 0.000000 0.999958 -0.009184
6.738229 0.790743 0.000000 0.849216 0.528045
6.564209 0.415124 0.000000 0.999999 -0.001377
6.610818 0.511426 0.000000 0.979119 0.203286
7.722641 1.242793 0.000000 0.994717 0.102659
7.616872 1.227786 0.000000 0.985161 0.171633
8.520328 0.534920 0.000000 0.992454 -0.122617
8.590719 0.490536 0.000000 0.997260 -0.073975
3.255458 1.373162 0.000000 0.999606 0.028076
3.335274 1.430516 0.000000 0.999103 -0.042347
0.122197 5.631526 0.000000 0.999532 -0.030591
0.045245 5.529083 0.000000 0.998574 -0.053392
0.140651 3.327155 0.000000 0.613332 0.789825
0.048836 3.272443 0.000000 0.577918 -0.816095
6.964034 0.962767 0.000000 0.997836 -0.065752
6.858686 0.926308 0.000000 0.957748 0.287608
7.207275 1.008858 0.000000 0.985138 0.171764
7.154416 1.093064 0.000000 0.988151 -0.153485
7.245239 0.762478 0.000000 0.947232 0.320548
7.164924 0.832822 0.000000 0.991462 0.130399
7.639527 5.303857 0.000000 0.996490 0.083712
7.555569 5.237936 0.000000 0.994162 0.107900
5.668618 5.187550 0.000000 0.980728 -0.195380
5.600826 5.105250 0.000000 0.984409 -0.175893
7.236479 1.577652 0.000000 0.903432 0.428730
7.281236 1.651669 0.000000 0.919118 0.393982
8.117936 3.724216 0.000000 0.933921 -0.357481
7.833240 3.775270 0.000000 0.950727 -0.310030
0.049121 2.914632 0.000000 0.693831 0.720138
0.135190 2.852132 0.000000 0.572602 -0.819833
0.266390 2.611182 0.000000 0.591806 -0.806081
0.366708 2.590717 0.000000 0.780082 -0.625677
4.472099 5.889744 0.000000 0.999547 -0.030082
4.484402 5.784173 0.000000 0.998201 -0.059965
4.428170 5.716860 0.000000 0.997826 -0.065901
4.322117 5.709842 0.000000 0.999202 -0.039944
7.484272 4.272652 0.000000 0.861919 -0.507045
7.378330 4.281163 0.000000 0.924546 -0.381071
4.035836 3.491467 0.000000 0.551748 -0.834011
3.968805 3.543041 0.000000 0.487389 -0.873185
3.842083 1.385574 0.000000 0.999930 0.011791
3.939128 1.325810 0.000000 0.999583 0.028881
0.663939 0.134104 0.000000 0.999697 0.024607
0.724761 0.047112 0.000000 0.999821 0.018899
3.536756 0.958359 0.000000 0.999972 -0.007548
3.426100 0.985590 0.000000 0.999613 -0.027835
5.216042 5.853555 0.000000 0.995912 -0.090324
5.298764 5.919886 0.000000 0.994270 -0.106894
6.833853 4.688089 0.000000 0.923657 -0.383219
6.759962 4.604513 0.000000 0.986826 -0.161788
1.085199 0.738266 0.000000 0.999004 0.044622
1.102840 0.654708 0.000000 0.999025 0.044150
4.129875 4.332208 0.000000 0.998901 -0.046869
4.027043 4.307266 0.000000 0.999483 -0.032138
4.367536 4.484474 0.000000 0.999998 0.002116
4.292331 4.410039 0.000000 0.999992 -0.003952
1.237545 5.470944 0.000000 0.999124 -0.041849
1.325323 5.529955 0.000000 0.999353 -0.035956
1.136663 5.193775 0.000000 0.999410 -0.034345
1.239260 5.177971 0.000000 0.998649 -0.051971
7.366847 0.412538 0.000000 0.993968 -0.109672
7.282802 0.365047 0.000000 0.997492 -0.070775
3.738585 1.364049 0.000000 0.999875 0.015829
3.726761 1.274862 0.000000 0.999966 0.008256
2.553564 0.494911 0.000000 1.000000 0.000274
2.565964 0.407684 0.000000 0.999959 -0.009040
3.717743 0.150864 0.000000 0.999986 0.005256
3.717743 0.282217 0.000000 0.999885 0.015138
1.032257 0.585839 0.000000 0.998548 0.053871
0.932622 0.551263 0.000000 0.998972 0.045329
0.631762 1.554349 0.000000 0.996898 -0.078704
0.671536 1.631116 0.000000 0.984166 -0.177249
8.440349 3.701159 0.000000 0.723620 0.690198
8.557009 3.744959 0.000000 0.647364 -0.762181
1.519768 4.780454 0.000000 0.998951 -0.045786
1.582457 4.865087 0.000000 0.999821 -0.018943
0.366275 1.071657 0.000000 0.999792 0.020412
0.425309 1.153745 0.000000 0.999505 -0.031451
3.061064 5.894932 0.000000 0.999978 0.006585
3.061064 5.789863 0.000000 0.999982 0.006010
3.783373 0.642127 0.000000 0.999762 0.021823
3.702498 0.637996 0.000000 0.999975 -0.007095
4.665306 0.051060 0.000000 0.999168 0.040786
4.789587 0.112458 0.000000 0.998816 0.048651
4.551591 4.001592 0.000000 0.990765 0.135588
4.446886 3.993922 0.000000 0.992676 0.120807
1.351072 1.277389 0.000000 0.999677 -0.025433
1.246236 1.282142 0.000000 0.998957 -0.045670
1.108593 1.043544 0.000000 0.999472 0.032506
1.130407 1.130051 0.000000 0.999999 -0.001481
7.248896 0.104136 0.000000 0.999946 0.010405
7.353826 0.103422 0.000000 0.998227 -0.059521
8.490569 1.780730 0.000000 0.941867 0.335986
8.585734 1.708420 0.000000 0.894618 0.446831
3.994843 4.981841 0.000000 0.999997 -0.002413
4.071770 5.034252 0.000000 0.999698 -0.024579
5.596576 4.665987 0.000000 0.993440 -0.114351
5.497945 4.694824 0.000000 0.997542 -0.070073
2.087263 1.195253 0.000000 0.999665 0.025900
2.137983 1.117765 0.000000 0.998619 0.052541
0.399468 2.494103 0.000000 0.868899 -0.494990
0.381657 2.391548 0.000000 0.730369 -0.683052
0.439613 2.072121 0.000000 0.931559 -0.363591
0.452781 2.175375 0.000000 0.959192 -0.282757
8.137201 4.437627 0.000000 0.964479 -0.264159
8.036574 4.453865 0.000000 0.972590 -0.232528
0.510213 5.311093 0.000000 0.998519 -0.054400
0.527067 5.114952 0.000000 0.999434 -0.033639
3.677703 5.373592 0.000000 0.999999 0.001349
3.650074 5.299074 0.000000 0.999946 -0.010349
1.257947 1.812724 0.000000 0.961655 -0.274262
1.328470 1.887904 0.000000 0.943024 -0.332725
4.151125 3.336276 0.000000 0.443325 -0.896361
4.138632 3.477581 0.000000 0.847799 0.530317
1.791555 0.353112 0.000000 0.999903 0.013910
1.878730 0.301742 0.000000 0.999970 0.007727
1.695949 0.647833 0.000000 0.999460 0.032848
1.678289 0.548202 0.000000 0.999572 0.029248
3.212799 5.140387 0.000000 0.998210 0.059806
3.300694 5.217286 0.000000 0.999994 -0.003593
3.984113 2.285096 0.000000 0.637534 0.770423
4.100968 2.109908 0.000000 0.620079 0.784539
6.790595 1.003195 0.000000 0.999888 -0.014981
6.798797 1.106295 0.000000 0.777889 0.628402
6.876440 1.151994 0.000000 0.999880 0.015473
6.978986 1.138532 0.000000 0.968206 -0.250154
6.813380 1.322278 0.000000 0.981789 0.189975
6.795779 1.424195 0.000000 0.992448 0.122663
2.115555 0.604183 0.000000 0.999841 0.017827
2.187969 0.677903 0.000000 0.999768 0.021557
1.796959 5.551269 0.000000 0.999729 -0.023272
1.888100 5.587017 0.000000 0.999899 -0.014228
4.216006 4.823040 0.000000 0.999558 -0.029741
4.121845 4.746889 0.000000 0.999861 -0.016673
8.507010 4.791806 0.000000 0.997920 -0.064458
8.459430 4.878037 0.000000 0.996512 -0.083447
5.509963 1.248815 0.000000 0.995387 0.095945
5.447573 1.330962 0.000000 0.995159 0.098274
7.967096 5.525995 0.000000 0.994310 0.106524
8.062172 5.499963 0.000000 0.991829 0.127571
5.227352 4.224853 0.000000 0.047455 0.998873
5.283254 4.301843 0.000000 0.994288 -0.106735
6.008363 0.311309 0.000000 0.993500 0.113834
6.035700 0.410705 0.000000 0.977390 0.211447
6.334663 5.201334 0.000000 0.946922 -0.321462
6.265153 5.277444 0.000000 0.971875 -0.235496
1.028808 0.879484 0.000000 0.999620 0.027563
1.129209 0.942619 0.000000 0.999130 0.041700
7.932732 3.706199 0.000000 0.958002 -0.286761
7.985352 3.779534 0.000000 0.950820 -0.309743
8.716649 0.337772 0.000000 0.998688 -0.051213
8.754701 0.429881 0.000000 0.997561 -0.069801
5.834646 4.465857 0.000000 0.998990 0.044931
5.795077 4.560693 0.000000 0.999543 -0.030231
6.020367 0.715731 0.000000 0.971262 0.238012
6.099973 0.664570 0.000000 0.979073 0.203511
0.664184 5.214037 0.000000 0.998969 -0.045405
0.670463 5.316591 0.000000 0.998803 -0.048918
8.424504 5.274134 0.000000 0.992960 0.118446
8.326475 5.295254 0.000000 0.991543 0.129782
3.142321 5.527803 0.000000 0.999953 0.009670
3.045873 5.520639 0.000000 0.999803 0.019850
0.052907 1.058128 0.000000 0.999996 -0.002873
0.146328 1.019451 0.000000 0.999881 0.015438
4.288142 5.189139 0.000000 0.998341 -0.057582
4.358383 5.356734 0.000000 0.998607 -0.052773
8.435879 0.684338 0.000000 0.991480 -0.130258
8.400048 0.780293 0.000000 0.995426 -0.095531
8.450348 0.853743 0.000000 0.998261 -0.058943
8.548290 0.883719 0.000000 0.996677 -0.081455
8.860481 2.867141 0.000000 0.521357 -0.853339
8.941458 2.929641 0.000000 0.124281 0.992247
8.700182 3.228066 0.000000 -0.125320 -0.992116
8.644907 3.314166 0.000000 0.999810 -0.019509
8.222140 5.587637 0.000000 0.990090 0.140434
8.281534 5.659574 0.000000 0.994427 0.105425
8.676865 2.943132 0.000000 0.939575 0.342344
8.557238 2.920383 0.000000 0.697845 0.716249
8.789595 2.687225 0.000000 0.934077 0.357073
8.870571 2.624725 0.000000 0.333523 -0.942742
1.405986 1.431480 0.000000 0.994211 -0.107448
1.404594 1.329199 0.000000 0.999714 -0.023911
1.487246 1.743765 0.000000 0.907420 -0.420225
1.445960 1.650177 0.000000 0.986781 -0.162057
1.368879 1.606875 0.000000 0.989048 -0.147595
1.268742 1.627753 0.000000 0.979554 -0.201181
0.375459 3.463819 0.000000 0.919239 -0.393699
0.457148 3.564359 0.000000 0.778044 0.628209
3.333171 4.735879 0.000000 0.999972 0.007538
3.248230 4.792799 0.000000 0.999967 -0.008154
5.163726 4.750471 0.000000 0.998148 -0.060827
5.156677 4.852339 0.000000 0.996109 -0.088125
4.092141 2.196158 0.000000 0.550528 0.834817
4.188317 2.230322 0.000000 0.605328 0.795976
7.751134 4.073455 0.000000 0.913854 -0.406044
7.651059 4.093383 0.000000 0.893380 -0.449302
8.673385 0.140821 0.000000 0.999555 -0.029843
8.695312 0.045430 0.000000 0.999324 -0.036767
8.267034 4.289222 0.000000 0.941045 -0.338280
8.314569 4.199055 0.000000 0.934325 -0.356423
4.024747 5.236751 0.000000 0.999186 -0.040337
4.089755 5.170129 0.000000 0.999796 -0.020187
8.080386 2.566243 0.000000 -0.217115 -0.976146
8.011925 2.637628 0.000000 -0.062380 0.998052
4.973673 5.846740 0.000000 0.996736 -0.080729
5.026653 5.933669 0.000000 0.996848 -0.079330
1.202649 4.866357 0.000000 0.999974 0.007238
1.149620 4.802884 0.000000 0.999837 -0.018076
3.499298 1.191122 0.000000 0.999709 -0.024143
3.599780 1.158353 0.000000 0.999946 -0.010360
7.094423 1.486192 0.000000 0.954321 0.298782
7.182444 1.426434 0.000000 0.923963 0.382482
5.354449 4.858251 0.000000 0.992622 -0.121250
5.384219 4.785767 0.000000 0.996811 -0.079800
